13.58;119.95;64.75;3.68;8.05;2.5;75.91;1;2.53;1;3.88;0.12;0.1;11.08;1.8;0.15;0;3.8;0;3.64;0;0;0
13.37;119.95;64.75;3.68;6.51;2.28;64.58;1;2.53;1;3.88;0.12;0.1;1.84;1.8;0.15;0;3.8;0;0;0;0;0
13.58;119.95;64.75;3.68;8.05;2.5;75.91;1;2.53;1;3.88;0.12;0.1;11.08;1.8;0.15;0;3.8;0;3.64;0;0;0
13.36;119.95;64.75;3.68;6.5;2.28;64.45;1;2.53;1;3.88;0.12;0.1;1.84;1.8;0.15;0;3.8;0;0;0;0;0
13.36;119.95;64.75;3.68;6.5;2.28;64.45;1;2.53;1;3.88;0.12;0.1;1.84;1.8;0.15;0;3.8;0;0;0;0;0
13.36;119.95;64.75;3.68;6.5;2.26;64.45;1;2.53;1;3.88;0.12;0.1;1.84;1.8;0.15;0;3.8;0;0;0;0;0
13.64;119.95;64.75;3.68;8.07;2.55;76.91;1;2.53;1;3.88;0.12;0.1;11.23;1.8;0.15;0;3.8;0;3.73;0;0;0
10.22;119.95;64.75;4.16;6.23;2.22;61.55;1;2.53;1;3.88;0.12;0.17;1.86;2.95;0;0;3.8;0;0;0;0;0
10.63;119.95;64.75;4.12;7.23;2.42;70.73;1;0.8;1;2.19;0.07;0.17;1.86;2.95;0;0;3.8;0;0;0;0;0
10.49;119.95;64.75;4.16;7.78;2.49;74.88;1;2.53;1;3.88;0.12;0.17;11.25;2.95;0;0;3.8;0;3.73;0;0;0
10.21;119.95;64.75;4.16;6.21;2.2;61.41;1;2.53;1;3.88;0.12;0.17;1.86;2.95;0;0;3.8;0;0;0;0;0
10.49;119.95;64.75;4.16;7.78;2.49;73.88;1;2.53;1;3.88;0.12;0.17;11.25;2.95;0;0;3.8;0;3.73;0;0;0
16.21;119.95;64.75;4.16;7.72;3.18;38.65;1;2.53;1;3.88;0.12;0.51;1.86;2.95;0;0;3.8;0;0;0;0;0
10.73;136.46;64.75;12.43;10.85;4.39;65.9;1;1.74;1;1.69;0.05;1.1;11.7;0;0;3.08;0;0;3.64;0;0;0
10.78;136.46;64.75;12.43;10.86;4.45;67.9;1;1.74;1;1.69;0.05;1.1;11.85;0;0;3.08;0;0;3.73;0;0;0
10.78;136.46;64.75;12.43;10.86;4.45;66.9;1;1.74;1;1.69;0.05;1.1;11.85;0;0;3.08;0;0;3.73;0;0;0
10.51;136.46;64.75;12.43;9.31;4.18;54.57;1;1.74;1;1.69;0.05;1.1;2.46;0;0;3.08;0;0;0;0;0;0
10.51;136.46;64.75;12.43;9.29;4.18;54.43;1;1.74;1;1.69;0.05;1.1;2.46;0;0;3.08;0;0;0;0;0;0
10.51;136.46;64.75;12.43;9.29;4.16;54.43;1;1.74;1;1.69;0.05;1.1;2.46;0;0;3.08;0;0;0;0;0;0
10.78;136.46;64.75;12.43;10.86;4.45;66.9;1;1.74;1;1.69;0.05;1.1;11.85;0;0;3.08;0;0;3.73;0;0;0
19.32;119.95;64.75;3.64;10.42;2.94;70.8;1;0.8;1;2.19;0.07;0.65;11.42;1.8;0.15;0;3.8;0;3.85;0;0;0
10.22;119.95;64.75;4.16;6.23;2.22;61.55;1;2.53;1;3.88;0.12;0.17;1.86;2.95;0;0;3.8;0;0;0;0;0
10.21;119.95;64.75;4.16;6.21;2.22;61.41;1;2.53;1;3.88;0.12;0.17;1.86;2.95;0;0;3.8;0;0;0;0;0
10.21;119.95;64.75;4.16;6.21;2.2;61.41;1;2.53;1;3.88;0.12;0.17;1.86;2.95;0;0;3.8;0;0;0;0;0
10.49;119.95;64.75;4.16;7.78;2.49;73.88;1;2.53;1;3.88;0.12;0.17;11.25;2.95;0;0;3.8;0;3.73;0;0;0
10.19;119.95;64.75;4.16;6.17;2.18;72.63;1;2.53;1;3.88;0.12;0.17;1.86;2.95;0;0;3.8;0;0;0;0;0
16.2;195.51;64.75;4.16;7.72;3.58;38.65;1;2.53;1;3.88;0.12;0.73;1.86;2.95;0;0;3.8;0;0;0;0;0
16.21;119.95;64.75;4.16;7.72;3.18;38.65;1;2.53;1;3.88;0.12;0.51;1.86;2.95;0;0;3.8;0;0;0;0;0
10.51;136.46;64.75;12.43;9.31;4.18;54.57;1;1.74;1;1.69;0.05;1.1;2.46;0;0;3.08;0;0;0;0;0;0
10.78;136.46;64.75;12.43;10.86;4.45;66.9;1;1.74;1;1.69;0.05;1.1;11.85;0;0;3.08;0;0;3.73;0;0;0
10.51;136.46;64.75;12.43;9.31;4.18;54.57;1;1.74;1;1.69;0.05;1.1;2.46;0;0;3.08;0;0;0;0;0;0
10.51;136.46;64.75;12.43;9.29;4.18;54.43;1;1.74;1;1.69;0.05;1.1;2.46;0;0;3.08;0;0;0;0;0;0
10.78;136.46;64.75;12.43;10.86;4.45;66.9;1;1.74;1;1.69;0.05;1.1;11.85;0;0;3.08;0;0;3.73;0;0;0
10.53;136.46;64.75;12.43;6.39;4.23;54.89;1;1.74;1;1.69;0.05;1.1;2.46;0;0;3.08;0;0;0;0;0;0
10.8;136.46;64.75;12.43;7.97;4.52;67.36;1;1.74;1;1.69;0.05;1.1;11.85;0;0;3.08;0;0;3.73;0;0;0
13.42;119.95;64.75;3.68;6.64;2.34;65.85;1;2.53;1;3.88;0.12;0.1;1.84;1.8;0.15;0;3.8;0;0;0;0;0
13.7;119.95;64.75;3.68;8.22;2.61;78.31;1;2.53;1;3.88;0.12;0.1;11.23;1.8;0.15;0;3.8;0;3.73;0;0;0
19.38;119.95;64.75;3.64;10.57;3;72.2;1;0.8;1;2.19;0.07;0.65;11.42;1.8;0.15;0;3.8;0;3.85;0;0;0
19.6;119.95;64.75;3.68;8.35;4.35;43.08;1;2.53;1;3.88;0.12;0.65;1.84;1.8;0.15;0;3.8;0;0;119.78;0;0
13.86;119.95;64.75;3.64;7.74;2.57;95.32;1;0.8;1;2.19;0.07;0.1;1.84;1.8;0.15;0;3.8;0;0;0;0;0
13.71;172.26;64.75;3.64;7.37;2.41;43.08;1;0.8;1;2.19;0.07;0.1;1.84;1.8;0.15;0;3.8;11.7;0;0;0;0
10.27;119.95;64.75;4.16;6.36;2.28;62.82;1;2.53;1;3.88;0.12;0.17;1.86;2.95;0;0;3.8;0;0;0;0;0
16.23;119.95;64.75;4.12;14.88;3.3;58.07;1;0.8;1;2.19;0.07;0.45;16.97;2.95;0;0;3.8;0;11.55;0;0;0
10.27;119.95;64.75;4.16;6.36;2.26;62.82;1;2.53;1;3.88;0.12;0.17;1.86;2.95;0;0;3.8;0;0;0;0;0
10.68;119.95;64.75;4.12;7.38;2.48;72.13;1;0.8;1;2.19;0.07;0.17;1.86;2.95;0;0;3.8;0;0;0;0;0
10.54;119.95;64.75;4.16;7.93;2.56;75.28;1;2.53;1;3.88;0.12;0.17;11.25;2.95;0;0;3.8;0;3.73;0;0;0
10.29;119.95;64.75;4.16;3.46;2.33;63.28;1;2.53;1;3.88;0.12;0.17;1.86;2.95;0;0;3.8;0;0;0;0;0
16.45;119.95;64.75;4.16;8.06;4.29;40.05;1;2.53;1;3.88;0.12;0.73;1.86;2.95;0;0;3.8;0;0;119.78;0;0
16.3;204.88;64.75;4.12;7.89;2.23;40.05;1;0.8;1;2.19;0.07;0.46;1.86;2.95;0;0;3.8;0;0;0;0;0
10.57;136.46;64.75;12.43;9.45;4.24;55.97;1;1.74;1;1.69;0.05;1.1;2.46;0;0;3.08;0;0;0;0;0;0
10.79;136.46;64.75;12.43;10.99;4.46;67.3;1;1.74;1;1.69;0.05;1.1;11.7;0;0;3.08;0;0;3.64;0;0;0
10.84;136.46;64.75;12.43;11.01;4.51;69.3;1;1.74;1;1.69;0.05;1.1;11.85;0;0;3.08;0;0;3.73;0;0;0
10.57;136.46;64.75;12.43;9.44;4.22;55.84;1;1.74;1;1.69;0.05;1.1;2.46;0;0;3.08;0;0;0;0;0;0
10.57;136.46;64.75;12.43;9.44;4.22;55.84;1;1.74;1;1.69;0.05;1.1;2.46;0;0;3.08;0;0;0;0;0;0
10.84;136.46;64.75;12.43;11.01;4.51;68.3;1;1.74;1;1.69;0.05;1.1;11.85;0;0;3.08;0;0;3.73;0;0;0
16.53;136.46;64.75;12.4;13.36;4.9;62.19;1;0;1;0;0;1.66;12.03;0;0;3.08;0;0;3.85;0;0;0
10.57;136.46;64.75;12.43;9.44;4.22;74.61;1;1.74;1;1.69;0.05;1.1;2.46;0;0;3.08;0;0;0;0;0;0
16.75;136.46;64.75;12.43;11.14;6.25;33.07;1;1.74;1;1.69;0.05;1.66;2.46;0;0;3.08;0;0;0;119.78;0;0
16.75;136.46;64.75;12.43;11.14;6.25;33.07;1;1.74;1;1.69;0.05;1.66;2.46;0;0;3.08;0;0;0;119.78;0;0
10.57;136.46;64.75;12.43;9.44;4.24;55.84;1;1.74;1;1.69;0.05;1.1;2.46;0;0;3.08;0;0;0;0;0;0
10.57;136.46;64.75;12.43;9.44;4.22;55.84;1;1.74;1;1.69;0.05;1.1;2.46;0;0;3.08;0;0;0;0;0;0
16.55;136.46;64.75;12.4;10.47;4.97;62.65;1;0;1;0;0;1.66;12.03;0;0;3.08;0;0;3.85;0;0;0
10.86;188.77;64.75;12.4;10.16;4.31;33.07;1;0;1;0;0;1.1;2.46;0;0;3.08;0;11.7;0;0;0;0
13.39;119.95;64.75;3.68;6.57;2.29;65.12;1;2.53;1;3.88;0.12;0.1;1.84;1.8;0.15;0;3.8;0;0;0;0;0
19.39;119.95;64.75;3.68;8.08;3.27;42.36;1;2.53;1;3.88;0.12;0.43;1.84;1.8;0.15;0;3.8;0;0;0;0;0
19.41;203.81;85.67;3.64;12.92;2.24;42.36;1;0.8;1;2.19;0.07;0.38;1.84;1.8;0.15;0;3.8;0;0;27.16;0;0
16.2;119.95;64.75;4.12;10.21;2.91;68.45;1;0.8;1;2.19;0.07;0.73;11.43;2.95;0;0;3.8;0;3.85;0;0;0
10.51;119.95;64.75;4.16;7.86;2.52;74.56;1;2.53;1;3.88;0.12;0.17;11.25;2.95;0;0;3.8;0;3.73;0;0;0
16.2;119.95;64.75;4.12;10.21;2.91;68.45;1;0.8;1;2.19;0.07;0.73;11.43;2.95;0;0;3.8;0;3.85;0;0;0
10.24;119.95;64.75;4.16;6.28;2.23;80.87;1;2.53;1;3.88;0.12;0.17;1.86;2.95;0;0;3.8;0;0;0;0;0
16.42;119.95;64.75;4.16;7.99;4.26;39.33;1;2.53;1;3.88;0.12;0.73;1.86;2.95;0;0;3.8;0;0;119.78;0;0
16.42;119.95;64.75;4.16;7.99;4.26;39.33;1;2.53;1;3.88;0.12;0.73;1.86;2.95;0;0;3.8;0;0;119.78;0;0
16.26;203.81;85.67;4.12;12.63;2.18;39.33;1;0.8;1;2.19;0.07;0.45;1.86;2.95;0;0;3.8;0;0;27.16;0;0
16.24;119.95;64.75;4.16;7.79;3.21;39.33;1;2.53;1;3.88;0.12;0.51;1.86;2.95;0;0;3.8;0;0;0;0;0
10.54;136.46;64.75;12.43;9.36;4.19;55.11;1;1.74;1;1.69;0.05;1.1;2.46;0;0;3.08;0;0;0;0;0;0
16.72;182.05;88.4;12.4;22.27;4.68;75.41;1;0;1;0;0;1.66;17.57;0;0;3.08;0;0;11.55;29.25;0;0
10.81;136.46;64.75;12.43;10.93;4.48;67.58;1;1.74;1;1.69;0.05;1.1;11.85;0;0;3.08;0;0;3.73;0;0;0
16.72;182.05;88.4;12.4;22.27;4.68;75.41;1;0;1;0;0;1.66;17.57;0;0;3.08;0;0;11.55;29.25;0;0
16.7;229.97;88.14;12.4;22.26;4.63;32.35;1;0;1;0;0;1.63;2.46;0;0;3.08;0;0;0;29.05;0;0
16.72;136.46;64.75;12.43;11.07;6.22;32.35;1;1.74;1;1.69;0.05;1.66;2.46;0;0;3.08;0;0;0;119.78;0;0
16.54;136.46;64.75;12.43;10.87;5.16;32.35;1;1.74;1;1.69;0.05;1.44;2.46;0;0;3.08;0;0;0;0;0;0
16.56;220.32;85.67;12.4;15.71;4.14;32.35;1;0;1;0;0;1.38;2.46;0;0;3.08;0;0;0;27.16;0;0
17.03;250.44;93.85;12.4;22.61;5.78;32.35;1;0;1;0;0;2.21;2.46;0;0;3.08;0;0;0;33.43;0;0
16.54;136.46;64.75;12.43;10.87;5.16;32.35;1;1.74;1;1.69;0.05;1.44;2.46;0;0;3.08;0;0;0;0;0;0
13.64;119.95;64.75;3.68;8.07;2.55;76.91;1;2.53;1;3.88;0.12;0.1;11.23;1.8;0.15;0;3.8;0;3.73;0;0;0
10.51;136.46;64.75;12.43;9.29;4.16;54.43;1;1.74;1;1.69;0.05;1.1;2.46;0;0;3.08;0;0;0;0;0;0
13.07;119.95;64.75;3.64;19.22;1.51;43.08;1;0.8;1;2.19;0.07;5.62;53.22;1.8;5.67;0;3.8;0;23.1;0;0;0
10.55;136.46;64.75;12.43;9.39;4.2;67.05;1;1.74;1;1.69;0.05;1.1;2.46;0;0;3.08;0;0;0;0;0;0
16.57;136.46;64.75;12.43;10.95;5.19;33.07;1;1.74;1;1.69;0.05;1.44;2.46;0;0;3.08;0;0;0;0;0;0
16.57;136.46;64.75;12.43;10.95;5.19;33.07;1;1.74;1;1.69;0.05;1.44;2.46;0;0;3.08;0;0;0;0;0;0
13.42;166.87;64.75;3.68;6.65;2.33;42.36;1;2.53;1;3.88;0.12;0.1;1.84;1.8;0.15;0;3.8;10.18;0;0;0;0
11.93;119.95;64.75;4.12;26.2;1.39;38.65;1;0.8;1;2.19;0.07;0.17;1.86;2.95;0;0;3.8;0;0;123.96;12.76;0
11.99;119.95;64.75;4.12;26.34;1.45;40.05;1;0.8;1;2.19;0.07;0.17;1.86;2.95;0;0;3.8;0;0;123.96;12.76;0
16.27;119.95;64.75;4.16;7.87;3.24;40.05;1;2.53;1;3.88;0.12;0.51;1.86;2.95;0;0;3.8;0;0;0;0;0
10.53;172.26;64.75;4.12;7.01;2.32;39.33;1;0.8;1;2.19;0.07;0.17;1.86;2.95;0;0;3.8;11.7;0;0;0;0
10.27;119.95;64.75;4.16;6.36;2.28;62.82;1;2.53;1;3.88;0.12;0.17;1.86;2.95;0;0;3.8;0;0;0;0;0
19.32;119.95;64.75;3.64;15.02;3.3;59.7;1;0.8;1;2.19;0.07;0.38;16.96;1.8;0.15;0;3.8;0;11.55;0;0;0
13.36;119.95;64.75;3.68;6.5;2.26;83.23;1;2.53;1;3.88;0.12;0.1;1.84;1.8;0.15;0;3.8;0;0;0;0;0
10.8;136.46;64.75;12.43;7.97;4.52;67.36;1;1.74;1;1.69;0.05;1.1;11.85;0;0;3.08;0;0;3.73;0;0;0
10.51;136.46;64.75;12.43;9.29;4.16;54.43;1;1.74;1;1.69;0.05;1.1;2.46;0;0;3.08;0;0;0;0;0;0
16.56;212.01;64.75;12.43;10.94;5.59;33.07;1;1.74;1;1.69;0.05;1.66;2.46;0;0;3.08;0;0;0;0;0;0
19.6;119.95;64.75;3.68;8.35;4.35;43.08;1;2.53;1;3.88;0.12;0.65;1.84;1.8;0.15;0;3.8;0;0;119.78;0;0
10.49;136.46;64.75;12.43;9.25;4.14;65.65;1;1.74;1;1.69;0.05;1.1;2.46;0;0;3.08;0;0;0;0;0;0
12.29;136.46;64.75;12.4;29.42;3.41;33.07;1;0;1;0;0;1.1;2.46;0;0;3.08;0;0;0;146.25;12.76;0
10.21;136.46;64.75;12.4;22.01;3.41;33.07;1;0;1;0;0;6.62;53.84;0;5.52;3.08;0;0;23.1;0;0;0
16.53;212.01;64.75;12.43;10.86;5.56;32.35;1;1.74;1;1.69;0.05;1.66;2.46;0;0;3.08;0;0;0;0;0;0
13.37;119.95;64.75;3.68;6.51;2.28;64.58;1;2.53;1;3.88;0.12;0.1;1.84;1.8;0.15;0;3.8;0;0;0;0;0
10.55;136.46;64.75;12.43;9.39;4.2;67.05;1;1.74;1;1.69;0.05;1.1;2.46;0;0;3.08;0;0;0;0;0;0
17.17;150.79;77.7;12.69;10.98;5.2;32.35;1;1.74;1;1.69;0.05;1.44;2.46;0;0;3.08;0;0;0;0;0;0
19.39;204.88;64.75;3.64;8.03;2.23;41.68;1;0.8;1;2.19;0.07;0.38;1.84;1.8;0.15;0;3.8;0;0;0;0;0
10.57;183.38;64.75;12.43;9.44;4.22;32.35;1;1.74;1;1.69;0.05;1.1;2.46;0;0;3.08;0;10.18;0;0;0;0
16.75;136.46;64.75;12.43;11.14;6.25;33.07;1;1.74;1;1.69;0.05;1.66;2.46;0;0;3.08;0;0;0;119.78;0;0
16.72;136.46;64.75;12.43;11.07;6.22;32.35;1;1.74;1;1.69;0.05;1.66;2.46;0;0;3.08;0;0;0;119.78;0;0
10.92;136.46;64.75;12.4;10.31;4.37;63.75;1;0;1;0;0;1.1;2.46;0;0;3.08;0;0;0;0;0;0
13.83;119.95;64.75;3.64;7.66;2.54;94.59;1;0.8;1;2.19;0.07;0.1;1.84;1.8;0.15;0;3.8;0;0;0;0;0
13.83;119.95;64.75;3.64;7.67;2.54;75.16;1;0.8;1;2.19;0.07;0.1;1.84;1.8;0.15;0;3.8;0;0;0;0;0
26.88;136.46;64.75;12.43;17.54;5.13;31.67;1;1.74;1;1.69;0.05;1.44;70.47;0;0;3.08;0;0;17.96;0;0;89.33
11.03;136.46;64.75;12.4;7.64;4.54;85.76;1;0;1;0;0;1.1;2.46;0;0;3.08;0;0;0;0;0;0
12.01;119.95;64.75;4.12;23.45;1.52;40.51;1;0.8;1;2.19;0.07;0.17;1.86;2.95;0;0;3.8;0;0;118.39;12.76;0
17.06;250.44;93.85;12.4;22.69;5.81;33.07;1;0;1;0;0;2.21;2.46;0;0;3.08;0;0;0;33.43;0;0
16.5;212.01;64.75;12.43;10.79;5.53;31.67;1;1.74;1;1.69;0.05;1.66;2.46;0;0;3.08;0;0;0;0;0;0
10.73;136.46;64.75;12.43;10.85;4.39;65.9;1;1.74;1;1.69;0.05;1.1;11.7;0;0;3.08;0;0;3.64;0;0;0
15.14;119.95;64.75;3.64;13.16;1.51;43.08;1;0.8;1;2.19;0.07;0.1;1.84;1.8;0.15;0;3.8;0;0;103.35;20.42;0
11.99;119.95;64.75;4.12;12.87;1.45;40.05;1;0.8;1;2.19;0.07;0.17;1.86;2.95;0;0;3.8;0;0;103.35;20.42;0
10.92;136.46;64.75;12.4;10.31;4.37;63.75;1;0;1;0;0;1.1;2.46;0;0;3.08;0;0;0;0;0;0
10.26;119.95;64.75;4.16;3.39;2.3;62.55;1;2.53;1;3.88;0.12;0.17;1.86;2.95;0;0;3.8;0;0;0;0;0
16.56;136.46;64.75;12.43;7.98;5.23;32.81;1;1.74;1;1.69;0.05;1.44;2.46;0;0;3.08;0;0;0;0;0;0
10.73;136.46;64.75;12.43;10.85;4.39;65.9;1;1.74;1;1.69;0.05;1.1;11.7;0;0;3.08;0;0;3.64;0;0;0
10.29;119.95;64.75;4.16;3.46;2.33;63.28;1;2.53;1;3.88;0.12;0.17;1.86;2.95;0;0;3.8;0;0;0;0;0
10.54;136.46;64.75;12.43;9.36;4.19;73.89;1;1.74;1;1.69;0.05;1.1;2.46;0;0;3.08;0;0;0;0;0;0
13.42;119.95;64.75;3.68;6.64;2.32;65.85;1;2.53;1;3.88;0.12;0.1;1.84;1.8;0.15;0;3.8;0;0;0;0;0
10.6;183.38;64.75;12.43;9.52;4.25;33.07;1;1.74;1;1.69;0.05;1.1;2.46;0;0;3.08;0;10.18;0;0;0;0
16.87;134.28;77.7;4.42;7.9;3.25;39.33;1;2.53;1;3.88;0.12;0.51;1.86;2.95;0;0;3.8;0;0;0;0;0
10.57;136.46;64.75;12.43;9.44;4.24;55.84;1;1.74;1;1.69;0.05;1.1;2.46;0;0;3.08;0;0;0;0;0;0
11.45;150.79;77.7;12.69;11.04;4.52;67.58;1;1.74;1;1.69;0.05;1.1;11.85;0;0;3.08;0;0;3.73;0;0;0
20.5;254.24;142.45;6.54;5.1;2.98;65.04;1;2.53;1;3.88;0.12;0.1;1.84;1.8;0.15;0;3.8;0;0;0;0;0
11.15;150.79;77.7;12.69;9.41;4.22;54.57;1;1.74;1;1.69;0.05;1.1;2.46;0;0;3.08;0;0;0;0;0;0
10.51;136.46;64.75;12.43;9.29;4.16;54.43;1;1.74;1;1.69;0.05;1.1;2.46;0;0;3.08;0;0;0;0;0;0
12.62;134.28;77.7;4.38;12.98;1.5;40.05;1;0.8;1;2.19;0.07;0.17;1.86;2.95;0;0;3.8;0;0;114.49;15.31;0
12.64;134.28;77.7;4.38;10.08;1.57;40.51;1;0.8;1;2.19;0.07;0.17;1.86;2.95;0;0;3.8;0;0;108.92;15.31;0
12.86;150.79;77.7;12.66;15.91;3.39;31.67;1;0;1;0;0;1.1;2.46;0;0;3.08;0;0;0;108.92;15.31;0
13.99;134.28;77.7;3.94;6.6;2.33;64.45;1;2.53;1;3.88;0.12;0.1;1.84;1.8;0.15;0;3.8;0;0;0;0;0
15.08;119.95;64.75;3.64;13.02;1.45;41.68;1;0.8;1;2.19;0.07;0.1;1.84;1.8;0.15;0;3.8;0;0;100.28;15.31;0
10.9;181.2;77.7;4.42;6.47;2.31;39.33;1;2.53;1;3.88;0.12;0.17;1.86;2.95;0;0;3.8;10.18;0;0;0;0
17.17;150.79;77.7;12.69;10.98;5.2;32.35;1;1.74;1;1.69;0.05;1.44;2.46;0;0;3.08;0;0;0;0;0;0
10.51;136.46;64.75;12.43;9.29;4.16;54.43;1;1.74;1;1.69;0.05;1.1;2.46;0;0;3.08;0;0;0;0;0;0
10.54;183.38;64.75;12.43;9.37;4.19;31.67;1;1.74;1;1.69;0.05;1.1;2.46;0;0;3.08;0;10.18;0;0;0;0
14.3;134.28;77.7;3.94;8.24;2.63;77.59;1;2.53;1;3.88;0.12;0.1;11.23;1.8;0.15;0;3.8;0;3.73;0;0;0
20.02;134.28;77.7;3.94;8.18;3.31;42.36;1;2.53;1;3.88;0.12;0.43;1.84;1.8;0.15;0;3.8;0;0;0;0;0
11.09;134.28;77.7;4.42;4.98;2.55;73.34;1;2.53;1;3.88;0.12;0.17;11.09;2.95;0;0;3.8;0;3.64;0;0;0
